Generations:
0: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
1: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
2: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
3: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
4: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
5: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
6: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
7: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
8: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
9: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
10: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
11: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
12: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
13: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
14: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
15: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
16: ((13, 7, 11, 10, 9, 4, 1, 2, 0, 12, 14, 8, 6, 5, 3), 952)
17: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
18: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
19: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
20: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
21: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
22: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
23: ((9, 11, 14, 0, 8, 5, 7, 1, 10, 13, 12, 3, 4, 2, 6), 952)
