Generations:
0: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
1: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
2: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
3: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
4: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
5: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
6: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
7: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
8: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
9: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
10: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
11: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
12: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
13: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
14: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
15: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
16: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
17: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
18: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
19: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
20: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
21: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
22: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
23: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
24: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
25: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
26: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
27: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
28: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
29: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
30: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
31: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
32: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
33: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
34: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
35: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
36: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
37: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
38: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
39: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
40: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
41: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
42: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
43: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
44: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
45: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
46: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
47: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
48: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
49: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
50: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
51: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
52: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
53: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
54: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
55: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
56: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
57: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
58: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
59: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
60: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
61: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
62: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
63: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
64: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
65: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
66: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
67: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
68: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
69: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
70: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
71: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
72: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
73: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
74: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
75: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
76: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
77: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
78: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
79: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
80: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
81: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
82: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
83: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
84: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
85: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
86: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
87: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
88: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
89: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
90: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
91: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
92: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
93: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
94: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
95: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
Best: ((13, 7, 2, 14, 9, 1, 4, 10, 5, 6, 11, 3, 8, 12, 0), 1120)
Runtime: 7.5839142 s
