Generations:
0: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
1: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
2: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
3: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
4: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
5: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
6: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
7: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
8: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
9: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
10: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
11: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
12: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
13: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
14: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
15: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
16: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
17: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
18: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
19: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
20: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
21: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
22: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
23: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
24: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
25: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
26: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
27: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
28: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
29: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
30: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
31: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
32: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
33: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
34: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
35: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
36: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
37: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
38: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
39: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
40: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
41: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
42: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
43: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
44: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
45: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
46: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
47: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
48: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
49: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
50: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
51: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
52: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
53: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
54: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
55: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
56: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
57: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
58: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
59: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
60: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
61: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
62: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
63: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
64: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
65: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
66: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
67: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
68: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
69: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
70: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
71: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
72: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
73: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
74: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
75: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
76: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
77: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
78: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
79: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
80: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
81: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
82: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
83: ((6, 8, 9, 4, 0, 5, 1, 2, 7, 3), 900)
